Ensembl Gene ID	Chromosome	Gene Start 	Gene End 	Strand	Gene Name
ENSG00000214331	16	74332402	74368240	-1	RP11-252A24.2
ENSG00000261079	16	74367462	74369826	1	RP11-252A24.3
ENSG00000196436	16	74377878	74392080	1	NPIPB15
ENSG00000276822	16	74393076	74393183	-1	RP11-252A24.8
ENSG00000140839	16	74408270	74421953	-1	CLEC18B
ENSG00000261170	16	74422120	74435254	1	RP11-252A24.5
ENSG00000260539	16	74447427	74449892	-1	GLG1
ENSG00000090863	16	74451958	74607114	-1	GLG1
ENSG00000251794	16	74456541	74456611	1	RNU6-237P
ENSG00000207525	16	74463888	74463988	-1	Y_RNA
ENSG00000240861	16	74552251	74552746	1	RP11-572F4.1
ENSG00000270945	16	74612596	74613221	-1	HSPE1P7
ENSG00000168411	16	74621394	74666881	-1	RFWD3
ENSG00000262904	16	74667506	74668706	1	TMPOP2
ENSG00000168404	16	74671855	74700960	-1	MLKL
ENSG00000103089	16	74712955	74774831	-1	FA2H
ENSG00000261458	16	74842587	74843883	1	RP11-787D11.1
ENSG00000103091	16	74871367	75000173	-1	WDR59
ENSG00000186187	16	74999030	75110994	1	ZNRF1
ENSG00000247033	16	75108601	75110712	-1	RP11-252E2.1
ENSG00000166816	16	75111860	75116771	-1	LDHD
ENSG00000261058	16	75119558	75144200	1	RP11-252E2.2
ENSG00000184517	16	75148492	75172236	1	ZFP1
ENSG00000213318	16	75192465	75193247	-1	RP11-331F4.1
ENSG00000168928	16	75204096	75207185	-1	CTRB2
ENSG00000168925	16	75219000	75224924	1	CTRB1
ENSG00000240338	16	75226074	75228197	1	RP11-331F4.4
ENSG00000050820	16	75228187	75268053	-1	BCAR1
ENSG00000280152	16	75245994	75250077	-1	RP11-331F4.5
ENSG00000252101	16	75286712	75286800	-1	RNU6-758P
ENSG00000153774	16	75293698	75433485	-1	CFDP1
ENSG00000259999	16	75321890	75325048	-1	RP11-252K23.1
ENSG00000261783	16	75379818	75381260	-1	RP11-252K23.2
ENSG00000252122	16	75409332	75409466	-1	SNORA76
ENSG00000261717	16	75412684	75464706	-1	RP11-77K12.1
ENSG00000274220	16	75433836	75436392	1	RP11-77K12.9
ENSG00000166822	16	75443054	75465497	-1	TMEM170A
ENSG00000261476	16	75458252	75460017	-1	RP11-77K12.3
ENSG00000183196	16	75472052	75495384	-1	CHST6
ENSG00000203472	16	75475896	75495407	1	RP11-77K12.4
ENSG00000273971	16	75497948	75498289	-1	RP11-77K12.10
ENSG00000262583	16	75499788	75516280	-1	RP11-77K12.5
ENSG00000260092	16	75528532	75545428	-1	RP11-77K12.7
ENSG00000135702	16	75528535	75535247	-1	CHST5
ENSG00000205084	16	75536744	75556286	-1	TMEM231
ENSG00000259992	16	75541399	75608445	-1	RP11-77K12.8
ENSG00000276408	16	75556392	75557059	1	RP11-490B18.5
ENSG00000034713	16	75566351	75577881	1	GABARAPL2
ENSG00000276523	16	75572185	75572685	-1	RP11-490B18.6
ENSG00000065457	16	75596981	75623300	-1	ADAT1
ENSG00000065427	16	75627474	75648643	-1	KARS
ENSG00000166848	16	75647786	75761872	1	TERF2IP
ENSG00000240199	16	75698531	75698816	-1	RN7SL520P
ENSG00000261424	16	75709056	75709815	-1	ATP5F1P7
ENSG00000261313	16	75838630	75860867	-1	RP11-2C15.1
ENSG00000199299	16	75861048	75861157	-1	RNA5SP430
ENSG00000260223	16	76107283	76147806	-1	RP11-293N14.1
ENSG00000260983	16	76228385	76262365	-1	RP11-150D5.2
ENSG00000244485	16	76235055	76235623	-1	RPL18P13
ENSG00000152910	16	76277278	76559238	1	CNTNAP4
ENSG00000252814	16	76287630	76287739	1	RN7SKP233
ENSG00000264645	16	76380026	76380159	1	AC010528.1
ENSG00000252022	16	76469508	76469595	-1	SNORD33
ENSG00000261833	16	76553417	76819624	1	RP11-58C22.1
ENSG00000273659	16	76582556	76583098	1	RP11-58C22.2
ENSG00000250514	16	76634998	76658478	1	RP11-96P7.1
ENSG00000259995	16	76736342	76928169	1	CTD-2336H13.2
ENSG00000266426	16	76868936	76869019	1	MIR4719
ENSG00000260797	16	76878274	76878936	-1	CTD-2336H13.1
ENSG00000279856	16	77104260	77105297	1	CTD-2300H10.2
ENSG00000103111	16	77190835	77202405	1	MON1B
ENSG00000205078	16	77199397	77213215	1	SYCE1L
ENSG00000261063	16	77201474	77249957	-1	RP11-538I12.2
ENSG00000226348	16	77220406	77221258	1	VN2R10P
ENSG00000260922	16	77234877	77290934	1	RP11-538I12.3
ENSG00000140873	16	77247813	77435114	-1	ADAMTS18
ENSG00000260701	16	77433382	77444336	1	RP11-449J10.1
ENSG00000216131	16	77436010	77436102	-1	AC025284.1
ENSG00000261154	16	77590806	77610681	1	RP11-571O6.1
ENSG00000278862	16	77657174	77660570	1	RP11-571O6.2
ENSG00000221226	16	77710301	77710384	1	AC092724.1
ENSG00000140876	16	77722492	77742260	1	NUDT7
ENSG00000261707	16	77741468	77743000	-1	RP11-264M12.2
ENSG00000171724	16	77788530	77980107	1	VAT1L
ENSG00000278926	16	77800023	77801714	1	RP11-264M12.4
ENSG00000261330	16	77892422	77892915	1	RP11-281J9.1
ENSG00000261540	16	78014683	78059454	-1	RP11-281J9.2
ENSG00000166509	16	78022515	78066761	1	CLEC3A
ENSG00000260731	16	78048483	78049897	-1	KRT8P22
ENSG00000261776	16	78055824	78056927	-1	RP11-358L22.2
ENSG00000186153	16	78099413	79212667	1	WWOX
ENSG00000276007	16	78123243	78124332	1	RP11-358L22.3
ENSG00000279991	16	78166717	78168514	-1	RP11-190D6.1
ENSG00000260969	16	78237362	78241218	-1	RP11-190D6.2
ENSG00000260014	16	78355529	78355834	1	LSM3P5
ENSG00000260733	16	78495926	78506568	-1	RP11-264L1.4
ENSG00000279887	16	78525189	78526535	-1	RP11-264L1.1
ENSG00000261837	16	78534374	78535648	1	RP11-264L1.3
ENSG00000279129	16	78550739	78553296	-1	RP11-264L1.2
ENSG00000243101	16	78825281	78826006	1	RPS3P7
ENSG00000280115	16	78872739	78873505	1	RP11-133M8.3
ENSG00000280190	16	78890231	78892302	1	RP11-319G9.1
ENSG00000260816	16	78895361	78899644	1	RP11-319G9.3
ENSG00000279732	16	78981722	78981843	-1	RP11-319G9.4
ENSG00000261537	16	78994345	79004730	1	RP11-319G9.5
ENSG00000280274	16	79016136	79017429	1	RP11-556H2.1
ENSG00000260694	16	79077376	79078234	-1	RP11-556H2.4
ENSG00000260479	16	79090050	79101754	1	RP11-556H2.3
ENSG00000260511	16	79105957	79110882	1	RP11-556H2.2
ENSG00000277954	16	79202624	79206739	-1	RP11-679B19.1
ENSG00000261722	16	79212711	79229453	-1	RP11-679B19.2
ENSG00000222244	16	79264454	79264573	1	RNA5SP431
ENSG00000261472	16	79505603	79516293	1	RP11-467I17.1
ENSG00000178573	16	79585843	79600714	-1	MAF
ENSG00000277214	16	79603572	79604177	1	RP11-70D24.3
ENSG00000278058	16	79605802	79606605	1	RP11-70D24.2
ENSG00000275040	16	79619469	79620110	1	RP11-70D24.4
ENSG00000221330	16	79669655	79669737	-1	AC009159.1
ENSG00000279378	16	79675685	79677715	-1	RP11-70D24.1
ENSG00000260876	16	79676108	79807922	1	RP11-345M22.1
ENSG00000261390	16	79715232	79770563	-1	RP11-345M22.2
ENSG00000261082	16	79798050	79827150	-1	LINC01228
ENSG00000260237	16	80040662	80045745	1	RP11-148M9.1
ENSG00000260706	16	80065836	80167577	1	RP11-525K10.1
ENSG00000259867	16	80155053	80563135	-1	RP11-525K10.3
ENSG00000261376	16	80179129	80180682	1	RP11-525K10.2
ENSG00000168589	16	80540734	80550760	1	DYNLRB2
ENSG00000260183	16	80547842	80552514	-1	RP11-109P11.1
ENSG00000260737	16	80566794	80572808	-1	LINC01227
ENSG00000166446	16	80597906	80804329	-1	CDYL2
ENSG00000260064	16	80627551	80628379	-1	RP11-18F14.4
ENSG00000265341	16	80665461	80665563	-1	AC092332.1
ENSG00000260594	16	80736360	80742305	1	CTD-2055G21.1
ENSG00000260896	16	80828735	80892595	-1	RP11-314O13.1
ENSG00000103121	16	80966448	81020270	-1	CMC2
ENSG00000278985	16	80982319	80984094	-1	RP11-303E16.9
ENSG00000166451	16	81006498	81033114	1	CENPN
ENSG00000260213	16	81016792	81035759	-1	RP11-303E16.3
ENSG00000261061	16	81030770	81031485	1	RP11-303E16.2
ENSG00000166454	16	81035847	81047358	1	ATMIN
ENSG00000166455	16	81053497	81077267	-1	C16orf46
ENSG00000260643	16	81053665	81087651	-1	RP11-303E16.8
ENSG00000261141	16	81055301	81056426	1	RP11-303E16.5
ENSG00000261838	16	81069854	81076598	1	RP11-303E16.6
ENSG00000245059	16	81077319	81078861	1	RP11-303E16.7
ENSG00000140905	16	81081961	81096403	-1	GCSH
ENSG00000166473	16	81100875	81220370	-1	PKD1L2
ENSG00000279890	16	81101123	81181213	-1	DKFZP686J19100
ENSG00000252608	16	81106533	81106639	-1	RNU6-1191P
ENSG00000279362	16	81170740	81181213	-1	DKFZP686J19100
ENSG00000135697	16	81238448	81291142	1	BCO1
ENSG00000280182	16	81261924	81264091	-1	RP11-626G3.1
ENSG00000260495	16	81310731	81313423	-1	RP11-55K13.1
ENSG00000261609	16	81314952	81390884	1	GAN
ENSG00000273048	16	81385018	81385093	1	MIR4720
ENSG00000272923	16	81385463	81387560	1	RP11-391L3.1
ENSG00000153815	16	81445170	81711762	1	CMIP
ENSG00000279021	16	81463892	81464859	-1	RP11-391L3.4
ENSG00000260229	16	81476023	81476519	-1	RP11-391L3.5
ENSG00000279476	16	81517824	81520617	1	RP11-391L3.3
ENSG00000277255	16	81533902	81533966	1	MIR7854
ENSG00000275109	16	81611348	81611408	1	MIR6504
ENSG00000279681	16	81617038	81617543	-1	RP11-274A11.5
ENSG00000279294	16	81618505	81620563	1	RP11-274A11.3
ENSG00000279841	16	81630193	81632038	1	RP11-274A11.4
ENSG00000261218	16	81738248	81767868	1	RP11-960L18.1
ENSG00000197943	16	81739097	81962693	1	PLCG2
ENSG00000260682	16	81961926	81962243	1	7SK
ENSG00000276519	16	81987948	81989016	1	RP11-510J16.6
ENSG00000184860	16	81988855	82011488	-1	SDR42E1
ENSG00000086696	16	82035004	82098534	1	HSD17B2
ENSG00000261235	16	82044336	82139631	-1	RP11-510J16.5
ENSG00000263636	16	82111053	82111153	1	AC138304.1
ENSG00000260161	16	82120638	82121769	-1	CTD-2588J6.1
ENSG00000135698	16	82147798	82170226	-1	MPHOSPH6
ENSG00000261029	16	82170296	82175803	1	CTD-2588J6.2
ENSG00000251888	16	82192505	82192790	-1	RN7SKP190
ENSG00000264502	16	82347507	82347579	-1	AC024590.1
ENSG00000259873	16	82434828	82435381	1	RP11-481E4.1
ENSG00000261285	16	82495993	82510919	-1	RP11-481E4.2
ENSG00000261176	16	82554049	82575210	-1	RP11-2L4.1
ENSG00000140945	16	82626803	83800640	1	CDH13
ENSG00000277387	16	82688931	82689019	1	MIR8058
ENSG00000280044	16	82727474	82727694	1	RP11-22H5.1
ENSG00000260862	16	82773319	82829638	1	RP11-22H5.2
ENSG00000221395	16	82842086	82842200	1	AC099506.1
ENSG00000263360	16	82844455	82844757	1	RN7SL134P
ENSG00000260832	16	82953230	82990298	-1	CTD-3253I12.1
ENSG00000261410	16	83383007	83398170	-1	RP11-543N12.1
ENSG00000263785	16	83508346	83508408	1	MIR3182
ENSG00000261103	16	83710179	83717898	-1	RP11-298D21.3
ENSG00000260788	16	83721119	83772936	-1	RP11-298D21.1
ENSG00000259914	16	83725676	83726377	-1	RP11-298D21.2
ENSG00000260228	16	83789967	83807834	-1	RP11-483P21.2
ENSG00000230989	16	83807843	83819737	1	HSBP1
ENSG00000103150	16	83899126	83927026	1	MLYCD
ENSG00000260300	16	83908132	83951445	1	RP11-505K9.4
ENSG00000260932	16	83929796	83931223	-1	RP11-483P21.6
ENSG00000140961	16	83948282	83966332	1	OSGIN1
ENSG00000103154	16	83968632	84002776	1	NECAB2
ENSG00000166558	16	84009667	84042636	-1	SLC38A8
ENSG00000199350	16	84039918	84040033	-1	RNA5SP432
ENSG00000140943	16	84053761	84116906	-1	MBTPS1
ENSG00000274677	16	84085979	84086590	-1	RP11-505K9.5
ENSG00000260018	16	84117051	84117571	1	RP11-505K9.1
ENSG00000260410	16	84119293	84121153	1	RP11-505K9.3
ENSG00000103160	16	84122146	84145192	-1	HSDL1
ENSG00000154099	16	84145287	84178767	1	DNAAF1
ENSG00000103168	16	84177847	84187070	-1	TAF1C
ENSG00000140955	16	84191138	84197168	1	ADAD2
ENSG00000250685	16	84192558	84197053	-1	RP11-486L19.2
ENSG00000168418	16	84218667	84239750	-1	KCNG4
ENSG00000260858	16	84255270	84261049	-1	RP11-558A11.1
ENSG00000201361	16	84262815	84262928	-1	RNA5SP433
ENSG00000103175	16	84294646	84329851	1	WFDC1
ENSG00000260530	16	84295498	84296985	-1	RP11-558A11.2
ENSG00000260504	16	84342464	84343407	-1	RP11-558A11.3
ENSG00000064270	16	84368527	84464187	1	ATP2C2
ENSG00000261286	16	84459259	84467361	-1	RP11-517C16.2
ENSG00000140950	16	84476421	84554033	-1	TLDC1
ENSG00000261243	16	84495599	84497495	1	RP11-517C16.4
ENSG00000103187	16	84565594	84618077	-1	COTL1
ENSG00000261471	16	84594393	84596826	1	RP11-61F12.1
ENSG00000135686	16	84648525	84667686	1	KLHL36
ENSG00000103194	16	84699978	84779922	1	USP10
ENSG00000103196	16	84819984	84920768	1	CRISPLD2
ENSG00000260859	16	84828263	84829242	1	RP11-254F19.2
ENSG00000265249	16	84852968	84853067	1	AC025280.1
ENSG00000279622	16	84917377	84919923	-1	RP11-254F19.4
ENSG00000260340	16	84928353	84939603	1	RP11-254F19.3
ENSG00000153786	16	84974181	85011535	-1	ZDHHC7
ENSG00000135709	16	85027751	85094230	1	KIAA0513
ENSG00000153789	16	85098358	85112508	-1	FAM92B
ENSG00000278214	16	85137150	85149443	1	RP11-442O1.4
ENSG00000275088	16	85142696	85146001	-1	RP11-442O1.3
ENSG00000276331	16	85160295	85160381	1	AC092275.1
ENSG00000262601	16	85171276	85185363	1	CTC-786C10.1
ENSG00000270313	16	85278820	85279035	-1	COX6CP16
ENSG00000179219	16	85282958	85285963	1	LINC00311
ENSG00000266307	16	85306226	85306325	-1	MIR5093
ENSG00000261567	16	85357463	85359449	1	RP11-680G10.1
ENSG00000264203	16	85441423	85441492	-1	AC092377.1
ENSG00000278716	16	85489813	85490831	1	LA16c-352F7.1
ENSG00000270124	16	85580009	85583571	-1	RP11-118F19.1
ENSG00000260417	16	85592266	85595720	1	CTD-2542L18.1
ENSG00000131149	16	85611409	85676204	1	GSE1
ENSG00000263968	16	85659378	85659675	1	RN7SL381P
ENSG00000131153	16	85676198	85690073	-1	GINS2
ENSG00000154102	16	85690084	85751129	-1	C16orf74
ENSG00000275393	16	85697335	85697868	-1	RP11-568J23.8
ENSG00000269898	16	85743287	85744225	1	RP11-568J23.4
ENSG00000131148	16	85771758	85799608	-1	EMC8
ENSG00000252311	16	85781775	85781899	-1	RNU1-103P
ENSG00000270184	16	85784382	85787617	1	RP11-568J23.5
ENSG00000270159	16	85792415	85792933	1	RP11-568J23.6
ENSG00000131143	16	85798633	85807044	1	COX4I1
ENSG00000270698	16	85814425	85815062	-1	RP11-568J23.7
ENSG00000214259	16	85815873	85816536	-1	RP11-568J23.1
ENSG00000279907	16	85859521	85862012	1	RP11-568J23.2
ENSG00000140968	16	85898803	85922609	1	IRF8
ENSG00000274134	16	85918347	85918416	1	MIR6774
ENSG00000268804	16	85935281	85936223	-1	RP11-542M13.3
ENSG00000269667	16	85981750	85984723	1	RP11-542M13.2
ENSG00000279604	16	86035627	86036419	1	RP11-542M13.1
ENSG00000261177	16	86081409	86089526	-1	RP11-805I24.1
ENSG00000268078	16	86158206	86158798	-1	RP11-805I24.4
ENSG00000268505	16	86192793	86198913	-1	RP11-805I24.3
ENSG00000269186	16	86196181	86199720	1	LINC01082
ENSG00000270058	16	86221423	86222729	-1	RP11-514D23.3
ENSG00000268754	16	86225580	86275745	-1	LINC01081
ENSG00000199949	16	86275429	86275523	-1	Y_RNA
ENSG00000275388	16	86278538	86278605	-1	AC040170.1
ENSG00000268532	16	86286427	86293389	1	RP11-514D23.1
ENSG00000168367	16	86331844	86349683	-1	LINC00917
ENSG00000269826	16	86347387	86349611	1	RP11-158I3.3
ENSG00000268473	16	86434830	86435884	-1	RP11-158I3.1
ENSG00000268388	16	86474529	86509099	-1	FENDRR
ENSG00000103241	16	86510527	86515418	1	FOXF1
ENSG00000277360	16	86510780	86510877	-1	AC009108.2
ENSG00000270020	16	86520383	86523897	-1	RP11-463O9.9
ENSG00000243697	16	86525457	86526252	1	RP11-463O9.1
ENSG00000103248	16	86530176	86555235	-1	MTHFSD
ENSG00000280278	16	86555320	86557299	1	FLJ30679
ENSG00000260944	16	86565145	86567761	-1	FOXC2-AS1
ENSG00000176692	16	86567251	86569728	1	FOXC2
ENSG00000176678	16	86576368	86582160	1	FOXL1
ENSG00000279142	16	86595189	86597639	1	RP11-463O9.2
ENSG00000275934	16	86613416	86613498	-1	AC009108.1
ENSG00000260387	16	86636328	86637145	-1	RP11-463O9.6
ENSG00000261161	16	86646301	86668923	1	RP11-58A18.1
ENSG00000274478	16	86698118	86698841	1	RP11-58A18.2
ENSG00000260026	16	86720688	86721954	-1	CTD-2015G9.1
ENSG00000261175	16	86722091	86741059	1	CTD-2015G9.2
ENSG00000260795	16	86906175	86906472	-1	RP11-107C10.1
ENSG00000232190	16	87057784	87063991	1	RP11-134D3.1
ENSG00000261363	16	87066705	87069752	1	RP11-134D3.2
ENSG00000260456	16	87083562	87317420	-1	C16orf95
ENSG00000261095	16	87212122	87226430	1	RP11-899L11.1
ENSG00000261651	16	87215915	87216452	1	RP11-899L11.3
ENSG00000261697	16	87262759	87292438	-1	RP11-178L8.5
ENSG00000243705	16	87268185	87268337	1	RP11-178L8.1
ENSG00000280419	16	87296949	87297633	1	RP11-178L8.6
ENSG00000131152	16	87302876	87334273	-1	RP11-178L8.4
ENSG00000270006	16	87317509	87318043	1	RP11-178L8.7
ENSG00000103264	16	87326987	87392142	-1	FBXO31
ENSG00000270082	16	87326987	87327584	1	RP11-178L8.8
ENSG00000269901	16	87362536	87367476	1	RP11-178L8.9
ENSG00000140941	16	87383995	87404779	1	MAP1LC3B
ENSG00000261592	16	87396704	87400295	-1	RP11-178L8.3
ENSG00000140948	16	87406246	87492045	-1	ZCCHC14
ENSG00000276393	16	87467138	87467654	1	RP11-106D4.3
ENSG00000276337	16	87470370	87474370	-1	RP11-106D4.2
ENSG00000260750	16	87492555	87515635	1	RP11-482M8.1
ENSG00000269935	16	87600526	87602190	-1	RP11-482M8.3
ENSG00000154118	16	87601835	87698156	1	JPH3
ENSG00000277504	16	87683945	87684477	-1	RP11-278A23.4
ENSG00000226180	16	87693537	87696147	-1	RP11-278A23.1
ENSG00000104731	16	87696485	87765992	-1	KLHDC4
ENSG00000260671	16	87739771	87747706	-1	RP11-278A23.2
ENSG00000260498	16	87773488	87779374	-1	RP4-536B24.4
ENSG00000260177	16	87780134	87806476	-1	RP4-536B24.3
ENSG00000103257	16	87830023	87869488	-1	SLC7A5
ENSG00000278598	16	87834592	87834660	-1	MIR6775
ENSG00000260466	16	87836532	87837663	1	RP4-536B24.2
ENSG00000174990	16	87881546	87936529	-1	CA5A
ENSG00000260603	16	87892938	87893685	-1	GS1-21A4.1
ENSG00000270385	16	87892955	87893735	1	GS1-21A4.2
ENSG00000260443	16	87945058	87945202	-1	CTD-3057O21.1
ENSG00000172530	16	87949244	88118422	1	BANP
ENSG00000261193	16	88079161	88087383	-1	RP11-863P13.5
ENSG00000260166	16	88087387	88087932	1	RP11-863P13.6
ENSG00000205037	16	88088041	88100985	-1	RP11-863P13.4
ENSG00000260162	16	88177289	88178646	1	RP11-863P13.1
ENSG00000261327	16	88177298	88178941	-1	RP11-863P13.3
ENSG00000261816	16	88191486	88193667	-1	RP11-863P13.2
ENSG00000260420	16	88194281	88195217	1	LA16c-444G7.2
ENSG00000261273	16	88234785	88302511	1	LA16c-444G7.1
ENSG00000225614	16	88427471	88440757	1	ZNF469
ENSG00000179588	16	88453317	88537016	1	ZFPM1
ENSG00000263456	16	88468918	88469031	1	MIR5189
ENSG00000261744	16	88512960	88531053	-1	RP11-21B21.4
ENSG00000158545	16	88570381	88631966	1	ZC3H18
ENSG00000124391	16	88638591	88640473	1	IL17C
ENSG00000051523	16	88643283	88651152	-1	CYBA
ENSG00000167508	16	88651935	88663161	-1	MVD
ENSG00000260630	16	88663298	88687186	1	SNAI3-AS1
ENSG00000185669	16	88677682	88686493	-1	SNAI3
ENSG00000158717	16	88696495	88706421	-1	RNF166
ENSG00000259813	16	88696501	88698610	1	RP5-1142A6.5
ENSG00000174177	16	88706463	88715386	1	CTU2
ENSG00000278341	16	88708956	88710437	-1	RP5-1142A6.10
ENSG00000103335	16	88715343	88785211	-1	PIEZO1
ENSG00000265672	16	88716278	88716337	-1	MIR4722
ENSG00000260121	16	88718615	88720459	1	RP5-1142A6.9
ENSG00000224888	16	88731180	88741425	1	RP5-1142A6.2
ENSG00000260617	16	88741631	88742367	1	RP5-1142A6.7
ENSG00000182376	16	88742767	88745748	1	RP5-1142A6.8
ENSG00000167513	16	88803213	88809258	1	CDT1
ENSG00000198931	16	88809339	88811944	-1	APRT
ENSG00000141012	16	88813734	88856970	-1	GALNS
ENSG00000167515	16	88856220	88862686	1	TRAPPC2L
ENSG00000205022	16	88863333	88866660	-1	PABPN1L
ENSG00000129993	16	88874858	88977204	-1	CBFA2T3
ENSG00000259881	16	88881038	88887136	1	RP11-830F9.5
ENSG00000261226	16	88936779	88939651	-1	RP11-830F9.7
ENSG00000205018	16	88939789	88951524	1	RP11-830F9.6
ENSG00000259989	16	88984032	88995369	1	CTD-2555A7.1
ENSG00000256982	16	89046172	89052965	-1	CTD-2555A7.2
ENSG00000176715	16	89088375	89155846	1	ACSF3
ENSG00000261546	16	89113175	89115279	-1	CTD-2555A7.3
ENSG00000180422	16	89159146	89164245	1	LINC00304
ENSG00000205015	16	89166383	89169147	1	RP11-46C24.3
ENSG00000129910	16	89171767	89195492	1	CDH15
ENSG00000259803	16	89195761	89201664	-1	SLC22A31
ENSG00000259877	16	89215211	89217653	-1	RP11-46C24.7
ENSG00000170100	16	89217703	89237071	1	ZNF778
ENSG00000260659	16	89226807	89228692	-1	RP11-46C24.6
ENSG00000167522	16	89267627	89490561	-1	ANKRD11
ENSG00000268218	16	89268104	89273044	1	AC137932.4
ENSG00000260279	16	89297508	89298317	1	AC137932.5
ENSG00000261253	16	89321133	89325110	1	AC137932.6
ENSG00000261574	16	89392375	89412564	-1	RP1-168P16.2
ENSG00000261692	16	89420075	89422226	-1	RP1-168P16.1
ENSG00000252887	16	89443318	89443424	1	RNU6-430P
ENSG00000270832	16	89458870	89459437	1	RP1-168P16.3
ENSG00000197912	16	89490917	89557768	1	SPG7
ENSG00000261118	16	89492017	89504460	-1	RP11-104N10.1
ENSG00000274627	16	89516797	89522217	1	RP11-104N10.2
ENSG00000167526	16	89560657	89566828	1	RPL13
ENSG00000200084	16	89561434	89561517	1	SNORD68
ENSG00000178773	16	89575768	89597246	1	CPNE7
ENSG00000015413	16	89613308	89638456	1	DPEP1
ENSG00000131165	16	89644431	89657845	-1	CHMP1A
ENSG00000167523	16	89657802	89671272	1	SPATA33
ENSG00000185324	16	89680737	89696364	1	CDK10
ENSG00000260259	16	89682620	89686569	-1	RP11-368I7.4
ENSG00000275734	16	89684642	89685304	1	RP11-368I7.6
ENSG00000158792	16	89696343	89701705	-1	SPATA2L
ENSG00000075399	16	89707134	89720986	-1	VPS9D1
ENSG00000261373	16	89711856	89718165	1	VPS9D1-AS1
ENSG00000158805	16	89720400	89740903	1	ZNF276
ENSG00000187741	16	89737549	89816657	-1	FANCA
ENSG00000204991	16	89818179	89871319	1	SPIRE2
ENSG00000141002	16	89873586	89911384	1	TCF25
ENSG00000267048	16	89906157	89918233	1	RP11-566K11.7
ENSG00000258839	16	89912119	89920977	1	MC1R
ENSG00000198211	16	89919165	89936092	1	TUBB3
ENSG00000259006	16	89919827	89922662	-1	RP11-566K11.4
ENSG00000258947	16	89921392	89938761	1	TUBB3
ENSG00000140995	16	89947925	89968060	1	DEF8
ENSG00000261317	16	89969791	89972544	1	RP11-566K11.5
ENSG00000177946	16	89969791	89972534	-1	CENPBD1
ENSG00000223959	16	89972586	90002161	1	AFG3L1P
ENSG00000003249	16	90004865	90020128	-1	DBNDD1
ENSG00000141013	16	90019629	90044975	1	GAS8
ENSG00000221819	16	90028908	90029901	-1	GAS8-AS1
ENSG00000222019	16	90039761	90047773	-1	URAHP
ENSG00000126856	16	90056566	90092072	-1	PRDM7
ENSG00000261812	16	90093154	90096354	1	TUBB8P7
ENSG00000260528	16	90102271	90186204	1	FAM157C
ENSG00000260507	16	90105095	90106316	-1	RP11-356C4.3
ENSG00000261172	16	90110574	90168225	-1	RP11-356C4.5
ENSG00000222359	16	90144592	90144695	1	RNU6-355P
ENSG00000277349	16	90174062	90175865	-1	RP11-356C4.6
ENSG00000260923	16	90185997	90222678	1	AC137934.1
ENSG00000280279	17	64099	76866	-1	RP11-1228E12.1
ENSG00000277613	17	90796	90899	-1	U6
ENSG00000280136	17	97494	118578	-1	RP11-1228E12.2
ENSG00000268320	17	137526	139067	1	SCGB1C2
ENSG00000272636	17	142789	181636	-1	DOC2B
ENSG00000273288	17	155168	155255	-1	AC108004.1
ENSG00000273172	17	183824	191587	-1	AC108004.2
ENSG00000181031	17	212389	386254	-1	RPH3AL
ENSG00000262920	17	321392	322453	1	RP11-1260E13.1
ENSG00000262061	17	331205	333488	1	RP11-1260E13.4
ENSG00000262294	17	352638	357581	1	RP11-1260E13.2
ENSG00000262558	17	354737	356882	1	RP11-1260E13.3
ENSG00000241525	17	404535	414023	-1	AC108004.3
ENSG00000187624	17	410327	423719	1	C17orf97
ENSG00000183688	17	439978	445939	-1	FAM101B
ENSG00000263015	17	503171	511347	1	RP5-1029F21.3
ENSG00000141252	17	508668	721717	-1	VPS53
ENSG00000263300	17	523140	540576	1	RP5-1029F21.4
ENSG00000262905	17	552566	553417	1	RP5-1029F21.2
ENSG00000262708	17	616002	616595	1	RP11-411G7.2
ENSG00000244097	17	656794	657547	-1	RPS4XP17
ENSG00000167695	17	732412	742972	1	FAM57A
ENSG00000179409	17	744414	753999	-1	GEMIN4
ENSG00000231784	17	752660	755336	1	DBIL5P
ENSG00000167699	17	757097	783390	-1	GLOD4
ENSG00000262228	17	763565	765319	-1	RP11-676J12.4
ENSG00000171861	17	782273	792509	1	RNMTL1
ENSG00000262434	17	789744	790525	-1	RP11-676J12.8
ENSG00000277491	17	795306	795794	1	RP11-676J12.9
ENSG00000167693	17	799313	979770	-1	NXN
ENSG00000262133	17	877902	880093	1	RP11-676J12.6
ENSG00000262003	17	909632	911212	1	RP11-676J12.7
ENSG00000263017	17	959034	959366	1	RP11-356I18.1
ENSG00000265403	17	982036	982121	1	AC015884.1
ENSG00000177370	17	997117	1003671	1	TIMM22
ENSG00000159842	17	1003518	1229021	-1	ABR
ENSG00000264429	17	1022476	1022559	-1	MIR3183
ENSG00000278794	17	1101007	1101273	-1	Metazoa_SRP
ENSG00000275997	17	1155966	1156175	1	RP11-216P6.2
ENSG00000235361	17	1181893	1185086	1	AC016292.1
ENSG00000262213	17	1241939	1254000	-1	AC144836.1
ENSG00000205899	17	1270559	1271460	1	BHLHA9
ENSG00000184811	17	1279663	1300987	1	TUSC5
ENSG00000108953	17	1344272	1400378	-1	YWHAE
ENSG00000280408	17	1352070	1352255	1	RP11-818O24.2
ENSG00000167193	17	1420689	1463162	-1	CRK
